reviews.rating,reviews.text,,,,,,,,,,,,,,,,,,,
4,Bought this tablet on sale. I can look up all the things I 'm interested in.,,,,,,,,,,,,,,,,,,,
4,This is a great product second one i purchase recomend it.,,,,,,,,,,,,,,,,,,,
4,"The tablet has a very clear and crisp screen. The device is easy to setup. There is a quite abit of preinstalled apps. The responsiveness is great, connectivity is good, but sound is not great.",,,,,,,,,,,,,,,,,,,
4,"This tablet is great considering how affordable it is! I mainly use it for reading, streaming shows, and listening to music. I do wish it was a true Android platform instead of the ""Amazon Android"" platform, but overall it's a great little tablet!",,,,,,,,,,,,,,,,,,,
4,It's great for my 7 year old. Easy for her to use.,,,,,,,,,,,,,,,,,,,
5,"Wasn't happy with first one I opened as Christmas gift, it didn't work from right out of the box. Contacted Amazon and they sent a new one the next day. This one has worked from the get go. I'm now enjoying my new tablet. Very happy with Amazons service and prompt response to the issue.",,,,,,,,,,,,,,,,,,,
3,"This is good for kids. Cheap enough that if they destroy it, you won't get upset",,,,,,,,,,,,,,,,,,,
4,Great product for my 10 year old son. Very easy for him to find what he wants,,,,,,,,,,,,,,,,,,,
5,Love Alexa and all of its features. Love that I can listen to music and read ebooks,,,,,,,,,,,,,,,,,,,
5,"Paid $60 for it on sale during holidays, couldn't ask for better product for the price",,,,,,,,,,,,,,,,,,,
5,Bought this for each of my grandchildren and they loved it. Very user friendly,,,,,,,,,,,,,,,,,,,
5,Great value from Best Buy. Bought at Christmas sale.,,,,,,,,,,,,,,,,,,,
5,great tablet well worth the price which was a deal on black friday,,,,,,,,,,,,,,,,,,,
5,"Original Kindle Fire would finally no longer charge so bought this to replace. Not quite the quality of original (not as fast, resolution not as good) but can't complain for the price. Good choice for casual web surfing and reading.",,,,,,,,,,,,,,,,,,,
4,Does the trick. This is a good tablet for the price.,,,,,,,,,,,,,,,,,,,
5,I bought this for my 3yr old son and it's perfect for him! With a mixture of games (kid friendly) and read-along books makes it a perfect for the kids and of course there's so much more for adults as well.. great buy!,,,,,,,,,,,,,,,,,,,
5,"Great tablet, especially for the price. I bought this to replace an old Fire 7 tablet, that I had the battery going down. It works nicely and I love the Kindle Freetime and the parental control settings.",,,,,,,,,,,,,,,,,,,
4,"Great little tablet for cruzing the internet and using Amazon products. I purchased it hoping I could use it as an inexpensive screen for my DJI Phantom 4. It works OK in this fashion, but I believe it is underpowered for the job.",,,,,,,,,,,,,,,,,,,
5,I bought this for my niece and she really enjoyed it. She was able to watch Netflix on it and play games. She could surf the internet if she needed to. We went with the bigger GB since it wasn't much more.,,,,,,,,,,,,,,,,,,,
5,Gave it as a door prize at office party. They love it.,,,,,,,,,,,,,,,,,,,
5,This tablet is simple to set up and it's worth the price. It's perfect for beginners.,,,,,,,,,,,,,,,,,,,
5,Great tablet for easy operation. Was a great upgrade for a family member.,,,,,,,,,,,,,,,,,,,
5,My 2nd Fire. Great picture quality. Easy to use. Would recommend for all ages.,,,,,,,,,,,,,,,,,,,
5,"I bought this to take on cruise to read and listen to music... less expensive than my tablet, so if I loose it not as big a loss... it does all I thought it would..easy to set up... to get the most from this tablet you should be an amazon prime member $100 a year, not required,but lots of benefits from it",,,,,,,,,,,,,,,,,,,
5,"OK its not an iPad, but it is a very good tablet for less than 100 dollars.My only complaint is that it don't have a true GPS chip and relies on your WiFi reported location for apps and therefore some apps cannot be loaded on this device that rely on a true GPS. But it is a great travel tablet and with an SD card you can download your Amazon or other content and watch offline. A great travel tablet!",,,,,,,,,,,,,,,,,,,
5,For the price you get alot of valueGreat for watching movies amazon shopping youtube,,,,,,,,,,,,,,,,,,,
2,"I got a magenta color because I loved the beautiful purple-ish color shown on the picture. Instead I got a really bright pink-ish color which looks nothing like the color shown here. I went to the store hoping to replace it with a different color but was told that since I bought it on sale, I had to pay the $30 dollar price difference if I wanted to exchange. Unbelievable. The product is good but I never liked the Best buy customer service.",,,,,,,,,,,,,,,,,,,
5,This product met all of our my needs and I would recommend it to others.,,,,,,,,,,,,,,,,,,,
3,Would recommend for the right person that wants low cost tablet BUT...Ended up returning this item because it was heavy and too wide for my hand to hold. It was too big to hold in hand and too small to use like a larger tablet. Ended up just using my Lenovo Yoga 900 since it was more flexible and only about .5 lb heavier.,,,,,,,,,,,,,,,,,,,
5,"I have the HD 7 and an HDX 7, and the 8 outperforms them both. If you are an Amazon fan of the eco system, this is a must. The screen is bright and crisp. The processor performs very well with the latest software update. I love it.",,,,,,,,,,,,,,,,,,,
5,Bought to use for recent travel. Was able to download several movies and TV shows from Netflix. Seems to have decent storage. Video playback was fine.,,,,,,,,,,,,,,,,,,,
4,Just purchased the Amazon Fire 16GB model and so far it has performed as expected. Only drawback is the screen which is somewhat reflective of any light source and needs constant cleaning for smudges from normal use.,,,,,,,,,,,,,,,,,,,
5,"Easy to set up and use. Nice graphics and lots of apps to choose. I got this for my husband who is technology challenged and so far, he's using it without getting frustrated, which is huge!",,,,,,,,,,,,,,,,,,,
5,love the first now a new one. everything at your fingertips.,,,,,,,,,,,,,,,,,,,
5,"purchased for a little guy, and i am very pleased with it!!",,,,,,,,,,,,,,,,,,,
4,Perfect gift for the office co-workers or close friends,,,,,,,,,,,,,,,,,,,
5,"This is actually a pretty good little tablet. It is not the most powerful and it doesn't have the highest resolution screen. But for the price, you can't go wrong. It does what it is supposed to do and for the low price you won't feel much pain if you break it. A perfect first tablet for the kids or a nice secondary tablet that you can just toss in a bag or the car for road trips.",,,,,,,,,,,,,,,,,,,
5,"Amazon Fire tablets are the best products in their price ranges, especially if they are on sale as they were at the last Black Friday event. Excellent purchase.",,,,,,,,,,,,,,,,,,,
4,I bought this as a way to easily read while on the go. I'm disappointed as it's really too big too easily carry around. I've discovered it's not all that easy to use it for reading purposes,,,,,,,,,,,,,,,,,,,
5,"This tablet is the best one we've ever bought. And, the least expensive! It satisfies all of our needs; email, Facebook, Candy Crush, YouTube, Bluetooth broadcasting to a remote speaker. We love it. No frustration whey using the keyboard or finger clicking on icons or commands!",,,,,,,,,,,,,,,,,,,
5,i was surprised buy how light and compact this was but still strong enough to do what i needed.,,,,,,,,,,,,,,,,,,,
4,Great for reading. Ordering books and use as a tablet.,,,,,,,,,,,,,,,,,,,
4,"For the price, this tablet is not bad. I found a couple of things that is a bit annoying. Every time you turn on the device, ads will appear in the lock screen. Also the picture gallery, it takes several minutes to load. The wait is very annoying.",,,,,,,,,,,,,,,,,,,
5,"For the price, you can't beat this tablet. It is fast and basic.",,,,,,,,,,,,,,,,,,,
5,I had problems with my White page and was in the process of buying ad new Kindle I found this was a better unit for my use than tine White-page.,,,,,,,,,,,,,,,,,,,
5,Perfect for the price. It is great to bring with you on the go. And like I said can't beat the price. The only con is it has a plastic back so be careful. The battery is great. I would absolutely recommend this product.,,,,,,,,,,,,,,,,,,,
4,"This tablet is not a high-tech state-of-the-art Speed Demon, but on the other hand it is more than good enough for daily use. The two biggest benefits to me are that it now comes with Alexa built in, and, you can download Amazon movies to the device to watch offline, for example on an airplane. These two features alone make it worth the very reasonable price.",,,,,,,,,,,,,,,,,,,
4,good value for the money ..............................................................................................................,,,,,,,,,,,,,,,,,,,
5,Gave this to my wife for Christmas. Upgraded from the original Kindle. She thoroughly enjoys it.,,,,,,,,,,,,,,,,,,,
5,Fire is a good tablet. Portable size . Have bought a couple for gifts as well,,,,,,,,,,,,,,,,,,,
5,This tablet is really easy to use and since I'm a Amazon Prime member the video's and music is easy to access. I'm really surprised how fast the unit compared to my older i-pad. I would recommend this if anyone wants a good value product.,,,,,,,,,,,,,,,,,,,
5,This is a great tablet for the money. Perfect for someone who does not want to shell out hundreds for an iPad.,,,,,,,,,,,,,,,,,,,
5,"like a tablet. great, fast connection. everything I wanted in an electronic reader.",,,,,,,,,,,,,,,,,,,
4,No problems with the fire. Works well. Just need a case for it now. Size is very convenient.,,,,,,,,,,,,,,,,,,,
5,"I bought this for my mom and she loves it. She said it is really easy to use and loves the lighting, it's easy for her to read.",,,,,,,,,,,,,,,,,,,
3,Very helpful and friendly. Didn't have too much selection on what I was looking for. But found what I needed.,,,,,,,,,,,,,,,,,,,
5,"This tablet is so great for the price, but Amazon has always put out excellent product. This is fairly lightweight and pretty fast too. Like all Amazon product it ties all your Amazon accounts so downloads and purchases are super easy. I have dropped it a couple of times and no damage... so it's pretty tough too.",,,,,,,,,,,,,,,,,,,
5,It is a great and affordable tablet for my 12 & 13 year old grandsons. It keeps up with the higher speed internet.,,,,,,,,,,,,,,,,,,,
5,So far the tablet works great. I got this for my daughter for Christmas and she downloads games no problem. The 16gb is great I'm glad I purchased the larger storage capacity.,,,,,,,,,,,,,,,,,,,
4,"very good for kids to use, play games and watch kids videos.",,,,,,,,,,,,,,,,,,,
5,I like that it gets 12 hours of charge time. Easy to use.,,,,,,,,,,,,,,,,,,,
5,i bought this on a whim because my brother recommended i try it sometimes. hard to believe how important this is in my life. this has opened up my long forgotten youth with music and videos anytime,,,,,,,,,,,,,,,,,,,
